fraud,trustLevel,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration
1,2,1552,3,4,52.59,0.0173969,0.0338853,0.111111,6
1,1,1412,7,2,38.21,0.0177054,0.0270609,0.28,6
1,1,1006,3,2,14.73,0.0298211,0.0146421,0.1,2
1,2,1034,10,5,43.19,0.0290135,0.0417698,0.333333,10
1,1,1137,7,2,10.16,0.0193492,0.0089358,0.318182,10
1,1,1392,2,2,10.9,0.0172414,0.00783046,0.0833333,9
1,2,418,7,0,41.88,0.0645933,0.100191,0.259259,8
1,2,151,9,4,45.63,0.192053,0.302185,0.310345,8
1,1,1538,3,0,21.47,0.0149545,0.0139597,0.130435,7
1,1,840,7,4,46.24,0.0321429,0.0550476,0.259259,5
1,1,1803,6,4,48.54,0.0116473,0.0269218,0.285714,7
1,1,1356,6,5,31.34,0.0154867,0.0231121,0.285714,6
1,2,1561,10,2,86.14,0.0179372,0.0551826,0.357143,4
1,1,934,2,4,65.79,0.0299786,0.070439,0.0714286,5
1,1,1322,9,4,63.35,0.0219365,0.0479198,0.310345,3
1,1,9,9,5,50.6,3.33333,5.62222,0.3,9
1,1,905,6,3,68.26,0.0320442,0.0754254,0.206897,2
1,1,1422,9,5,3.57,0.0182841,0.00251055,0.346154,6
1,2,1725,11,1,48.88,0.0144928,0.0283362,0.44,7
1,1,1359,11,4,5.3,0.0183959,0.00389993,0.44,4
1,1,1637,3,2,43.19,0.0171045,0.0263836,0.107143,7
1,1,698,6,3,86.76,0.0315186,0.124298,0.272727,9
1,1,219,6,3,20.54,0.114155,0.09379,0.24,8
1,1,1353,9,1,81.72,0.0206948,0.0603991,0.321429,5
1,2,1662,4,4,39.37,0.0168472,0.0236883,0.142857,6
1,1,1086,6,5,31.24,0.019337,0.0287661,0.285714,10
1,1,538,7,2,55.53,0.0446097,0.103216,0.291667,10
1,1,255,3,3,21.01,0.105882,0.0823922,0.111111,8
1,1,341,2,2,27.99,0.0791789,0.0820821,0.0740741,9
1,2,1410,7,4,92.64,0.0177305,0.0657021,0.28,8
1,1,677,2,2,63.07,0.0413589,0.093161,0.0714286,8
1,1,1550,8,0,51.63,0.0141935,0.0333097,0.363636,10
1,1,1740,2,4,95.23,0.0114943,0.0547299,0.1,9
1,1,276,10,3,57.58,0.0905797,0.208623,0.4,2
1,2,1681,3,5,61.98,0.0148721,0.0368709,0.12,10
1,1,1487,3,5,57.56,0.0181574,0.0387088,0.111111,9
1,2,1261,8,0,51.94,0.0222046,0.0411895,0.285714,10
1,1,1472,1,0,3.49,0.0190217,0.00237092,0.0357143,8
1,1,1784,7,0,4.74,0.0112108,0.00265695,0.35,8
1,1,1211,3,0,4.15,0.0222956,0.00342692,0.111111,6
1,1,1803,4,4,61.06,0.0144204,0.0338658,0.153846,10
1,2,1115,9,0,62.04,0.0269058,0.0556413,0.3,2
1,1,360,8,0,8.66,0.0833333,0.0240556,0.266667,7
1,2,666,8,0,87.05,0.0435435,0.130706,0.275862,10
1,1,342,8,2,38.09,0.0818713,0.111374,0.285714,10
1,2,1690,11,5,37.79,0.0142012,0.0223609,0.458333,7
1,1,1158,5,1,86.77,0.0207254,0.0749309,0.208333,5
1,1,1459,10,3,82.31,0.0164496,0.0564154,0.416667,7
1,1,589,3,2,48.46,0.0509338,0.082275,0.1,9
1,1,1403,3,1,65.38,0.0213828,0.0466001,0.1,5
1,1,1406,9,1,10.36,0.0170697,0.00736842,0.375,9
1,1,1767,8,1,6.56,0.0130164,0.00371251,0.347826,3
1,1,1490,1,1,2.05,0.0187919,0.00137584,0.0357143,8
1,1,1564,5,0,45.45,0.016624,0.0290601,0.192308,6
1,2,1566,7,2,29.31,0.0191571,0.0187165,0.233333,2
1,1,1675,3,5,87.24,0.0137313,0.0520836,0.130435,10
1,2,1788,8,4,26.96,0.0167785,0.0150783,0.266667,10
1,1,1671,4,5,78.06,0.0131658,0.0467145,0.181818,7
1,1,958,7,4,41.12,0.0292276,0.0429228,0.25,6
1,2,1316,6,4,30.94,0.0212766,0.0235106,0.214286,8
1,1,1360,4,3,48.95,0.0220588,0.0359926,0.133333,1
1,1,206,9,3,72.59,0.140777,0.352379,0.310345,4
1,1,1299,8,1,17.81,0.0207852,0.0137105,0.296296,6
1,1,261,4,0,55.05,0.0881226,0.21092,0.173913,10
1,2,978,6,1,26.99,0.0286299,0.0275971,0.214286,8
1,1,730,7,2,57.94,0.0383562,0.0793699,0.25,0
1,2,638,6,2,66.79,0.0438871,0.104687,0.214286,9
1,1,1789,7,4,23.64,0.0106205,0.0132141,0.368421,9
1,1,1556,4,2,53.04,0.0192802,0.0340874,0.133333,0
1,1,1670,7,1,7.23,0.0143713,0.00432934,0.291667,7
1,1,94,10,0,27.6,0.319149,0.293617,0.333333,9
1,1,119,7,4,3.69,0.218487,0.0310084,0.269231,8
1,2,1022,9,5,42.83,0.0264188,0.041908,0.333333,6
1,1,1477,5,0,85.12,0.013541,0.0576303,0.25,10
1,1,538,8,2,40.86,0.0501859,0.075948,0.296296,2
1,2,541,8,3,26.14,0.0536044,0.0483179,0.275862,9
1,1,598,8,4,36.39,0.0351171,0.0608528,0.380952,9
1,1,1496,2,3,46.05,0.0173797,0.0307821,0.0769231,9
1,1,580,6,3,64.47,0.0465517,0.111155,0.222222,6
1,1,1618,8,5,50.64,0.0173053,0.0312979,0.285714,4
1,2,1093,8,5,28.83,0.0237877,0.0263769,0.307692,9
1,2,1597,8,0,30.52,0.0187852,0.0191108,0.266667,1
1,1,1162,6,4,27.88,0.0258176,0.0239931,0.2,3
1,1,1198,10,5,1.65,0.0233723,0.0013773,0.357143,6
1,1,1181,10,5,40.29,0.0237087,0.0341152,0.357143,8
1,2,1278,7,2,28.67,0.0211268,0.0224335,0.259259,8
1,1,349,11,3,93.21,0.0687679,0.267077,0.458333,9
1,1,1461,0,0,82.98,0.0164271,0.0567967,0,5
1,2,1516,5,2,27.32,0.0191293,0.0180211,0.172414,2
1,2,1471,3,4,81.1,0.0197145,0.0551326,0.103448,6
1,1,1593,5,5,45.68,0.0150659,0.0286755,0.208333,9
1,1,665,4,4,52.3,0.0345865,0.0786466,0.173913,8
1,1,1535,9,2,86.39,0.0123779,0.0562801,0.473684,4
1,1,922,2,2,54.36,0.032538,0.0589588,0.0666667,2
1,1,1262,5,0,31.4,0.0198098,0.0248811,0.2,4
1,1,365,9,2,26.36,0.0657534,0.0722192,0.375,9
1,1,1640,10,2,16.2,0.0152439,0.00987805,0.4,4
1,1,1597,4,4,21.15,0.0162805,0.0132436,0.153846,8
1,1,1771,10,1,85.93,0.0163749,0.0485206,0.344828,8
1,1,1594,5,5,52.82,0.0138018,0.0331368,0.227273,10
1,1,565,10,5,61.43,0.0530973,0.108726,0.333333,0
1,2,1300,9,1,73.67,0.0215385,0.0566692,0.321429,9
1,1,1606,6,2,88.87,0.0118306,0.0553362,0.315789,6
1,1,1127,9,5,47.65,0.0248447,0.0422804,0.321429,6
1,1,472,9,5,37.89,0.0614407,0.0802754,0.310345,3
1,1,1518,6,2,95.65,0.013834,0.0630105,0.285714,10
1,2,1806,8,2,1.05,0.0155039,0.000581395,0.285714,0
1,1,1797,7,2,32.61,0.0155815,0.0181469,0.25,9
1,1,1545,1,4,41.04,0.0187702,0.0265631,0.0344828,4
1,1,484,6,0,48.04,0.0599174,0.0992562,0.206897,3
1,1,1679,6,3,18.97,0.013103,0.0112984,0.272727,9
1,1,322,10,4,19.09,0.0807453,0.0592857,0.384615,5
1,1,183,6,4,79.54,0.15847,0.434645,0.206897,5
1,1,1721,2,4,51.61,0.0174317,0.0299884,0.0666667,2
1,2,1773,8,4,19.08,0.0141004,0.0107614,0.32,10
1,1,1808,4,3,96.74,0.0132743,0.0535066,0.166667,0
1,1,188,5,4,77.23,0.159574,0.410798,0.166667,3
1,1,1534,7,2,57.95,0.0143416,0.0377771,0.318182,3
1,1,1691,11,0,30.75,0.017741,0.0181845,0.366667,0
1,2,1691,3,3,87.75,0.0171496,0.0518924,0.103448,1
1,1,1377,5,1,32.12,0.0203341,0.0233261,0.178571,1
1,1,1567,6,3,60.19,0.0140396,0.038411,0.272727,8
1,1,791,5,5,59.18,0.0366625,0.0748167,0.172414,1
1,1,729,4,1,93.25,0.0397805,0.127915,0.137931,2
1,2,1115,9,5,63.58,0.026009,0.0570224,0.310345,9
1,1,1429,11,3,53.91,0.0174948,0.0377257,0.44,7
1,1,1633,8,4,94.5,0.0146969,0.057869,0.333333,8
1,2,955,11,2,59.27,0.0293194,0.0620628,0.392857,3
1,2,1484,7,4,77.31,0.0202156,0.0520957,0.233333,4
1,1,1318,5,5,76.38,0.0182094,0.0579514,0.208333,10
1,1,414,9,5,28.53,0.0603865,0.068913,0.36,6
1,2,827,11,3,83.19,0.0350665,0.100593,0.37931,6
1,1,1467,6,4,98.69,0.0204499,0.0672733,0.2,0
1,2,1041,11,1,74.2,0.0259366,0.0712776,0.407407,8
1,1,798,3,1,80.51,0.0300752,0.10089,0.125,9
1,1,1634,10,2,61.25,0.0159119,0.0374847,0.384615,4
1,1,708,9,1,70.26,0.0367232,0.0992373,0.346154,7
1,1,1263,0,3,38.72,0.0221694,0.0306572,0,3
1,1,342,5,3,21,0.0877193,0.0614035,0.166667,1
1,2,1313,3,0,34.68,0.0213252,0.0264128,0.107143,9
1,1,440,8,1,25.54,0.0659091,0.0580455,0.275862,3
1,1,1147,10,2,23.4,0.0183086,0.020401,0.47619,10
1,1,1446,0,3,97.7,0.0193638,0.0675657,0,1
1,2,1691,9,1,61.66,0.0136014,0.0364636,0.391304,9
1,1,1395,9,5,63.35,0.018638,0.0454122,0.346154,8
1,2,1015,7,3,58.47,0.0285714,0.0576059,0.241379,7
1,1,1544,3,2,53.5,0.0123057,0.0346503,0.157895,9
1,1,1242,6,5,4.77,0.0225443,0.00384058,0.214286,3
1,1,1178,4,4,85.13,0.0237691,0.0722666,0.142857,6
1,2,1109,7,5,99.81,0.025248,0.09,0.25,9
1,2,431,7,5,56.61,0.0649652,0.131346,0.25,10
1,1,572,0,3,95.65,0.0454545,0.16722,0,8
1,1,1224,11,4,29.91,0.0204248,0.0244363,0.44,4
1,1,1089,7,4,45.4,0.0257117,0.0416896,0.25,5
1,1,698,8,1,69.26,0.034384,0.0992264,0.333333,8
1,1,1169,7,4,60.33,0.0179641,0.0516082,0.333333,9
1,2,1099,6,1,37.58,0.0263876,0.0341947,0.206897,9
1,1,678,8,2,21.67,0.0383481,0.0319617,0.307692,2
1,1,711,2,2,0.99,0.0393812,0.00139241,0.0714286,10
1,1,1131,6,0,2.54,0.0185676,0.0022458,0.285714,9
1,2,379,11,1,3.67,0.0791557,0.00968338,0.366667,9
1,1,1452,7,3,7.26,0.018595,0.005,0.259259,3
1,2,589,11,0,73.92,0.049236,0.125501,0.37931,8
1,2,1617,7,0,21.53,0.0185529,0.0133148,0.233333,5
1,1,1049,11,2,30.45,0.0257388,0.0290276,0.407407,0
1,1,1503,9,2,52.86,0.0166334,0.0351697,0.36,8
1,1,1810,3,1,38.72,0.0127072,0.0213923,0.130435,10
1,2,1465,6,5,0.37,0.01843,0.00025256,0.222222,6
1,1,1446,3,4,12.51,0.0159059,0.00865145,0.130435,10
1,2,1667,11,2,72.08,0.0179964,0.0432394,0.366667,10
1,2,1613,7,0,83.12,0.0179789,0.0515313,0.241379,6
1,1,1353,11,3,32.98,0.0192166,0.0243755,0.423077,0
1,1,428,5,5,41.59,0.067757,0.0971729,0.172414,1
1,2,1386,8,0,94.27,0.018759,0.0680159,0.307692,10
1,2,1109,3,0,94.9,0.025248,0.0855726,0.107143,8
1,1,1093,3,0,27.73,0.0256176,0.0253705,0.107143,7
1,1,1588,8,3,59.13,0.0170025,0.0372355,0.296296,9
1,1,1798,10,4,25.03,0.0116796,0.013921,0.47619,9
1,1,864,3,4,19.53,0.0347222,0.0226042,0.1,1
1,2,287,10,5,21.52,0.10453,0.0749826,0.333333,10
1,2,310,10,5,79.18,0.0935484,0.255419,0.344828,9
1,1,1160,2,2,72.43,0.025,0.0624397,0.0689655,1
1,1,1792,11,1,42.05,0.0111607,0.0234654,0.55,7
1,1,590,8,1,52.95,0.0508475,0.0897458,0.266667,8
1,1,1151,11,1,26,0.0234579,0.0225891,0.407407,6
1,1,1745,7,0,53.27,0.0120344,0.0305272,0.333333,4
1,1,478,11,1,16.58,0.0502092,0.0346862,0.458333,5
1,2,1649,10,1,76.68,0.0181928,0.0465009,0.333333,0
1,1,425,3,0,98.09,0.0611765,0.2308,0.115385,7
1,2,1245,9,3,47.34,0.0240964,0.0380241,0.3,1
1,2,957,5,3,93.25,0.0282132,0.0974399,0.185185,8
1,2,1732,10,0,35.91,0.0155889,0.0207333,0.37037,3
1,2,1728,10,5,45.05,0.0150463,0.0260706,0.384615,6
1,2,1269,6,4,10.88,0.0220646,0.00857368,0.214286,8
1,2,1422,5,1,14.01,0.0203938,0.00985232,0.172414,8
1,1,1596,8,5,21.71,0.0119048,0.0136028,0.421053,7
1,1,358,5,4,74.06,0.075419,0.206872,0.185185,8
1,1,236,11,4,75.11,0.114407,0.318263,0.407407,1
1,1,145,7,3,4.3,0.193103,0.0296552,0.25,5
1,1,263,8,5,20.28,0.0988593,0.0771103,0.307692,8
1,1,912,9,2,38.43,0.0328947,0.0421382,0.3,4
1,2,1263,1,3,22.56,0.0221694,0.0178622,0.0357143,10
1,2,990,9,5,49.86,0.030303,0.0503636,0.3,2
1,1,528,6,4,63.68,0.0568182,0.120606,0.2,2
1,2,1369,8,0,33.76,0.0204529,0.0246603,0.285714,10
1,1,853,5,4,88.28,0.0339977,0.103494,0.172414,10
1,2,1814,1,1,43.11,0.0159868,0.0237652,0.0344828,1
1,1,592,9,5,84.34,0.0472973,0.142466,0.321429,10
1,2,1570,7,4,54.82,0.0178344,0.0349172,0.25,3
1,2,1694,10,4,82.64,0.0177096,0.0487839,0.333333,1
1,1,1491,4,5,4.22,0.0167673,0.00283032,0.16,5
1,2,1813,10,1,25.03,0.0137893,0.0138058,0.4,6
1,2,713,7,5,59.78,0.0392707,0.0838429,0.25,8
1,1,1173,11,2,57.04,0.0255754,0.0486275,0.366667,7
1,1,363,10,1,64.72,0.0743802,0.178292,0.37037,7
1,1,397,2,2,63.11,0.0629723,0.158967,0.08,10
1,1,271,0,3,50.89,0.110701,0.187786,0,10
1,1,1547,5,4,57.42,0.0161603,0.037117,0.2,1
1,1,592,1,2,8.11,0.0506757,0.0136993,0.0333333,9
1,2,264,7,4,67.31,0.113636,0.254962,0.233333,9
1,1,1808,2,3,84.85,0.0143805,0.0469303,0.0769231,1
1,1,1790,6,4,72.93,0.0156425,0.040743,0.214286,8
1,1,626,5,4,79.39,0.0399361,0.126821,0.2,10
1,1,1750,10,4,79.96,0.0165714,0.0456914,0.344828,7
1,1,337,6,5,48.71,0.0890208,0.14454,0.2,1
1,1,1123,1,3,71.62,0.0258237,0.0637756,0.0344828,6
1,2,773,10,3,7.61,0.0388098,0.00984476,0.333333,9
1,1,1205,9,5,48.58,0.0248963,0.0403154,0.3,10
1,1,285,9,1,60.15,0.0982456,0.211053,0.321429,9
1,2,1788,7,1,42.67,0.01566,0.0238647,0.25,6
1,1,1811,7,4,79.28,0.0138045,0.0437769,0.28,6
1,1,1543,11,0,99.19,0.0187946,0.0642839,0.37931,4
1,1,1275,2,5,53.26,0.0196078,0.0417725,0.08,9
1,2,1800,4,0,72.83,0.0161111,0.0404611,0.137931,10
1,1,1214,2,4,82.77,0.0214168,0.0681796,0.0769231,1
1,1,1779,9,0,73.1,0.0163013,0.0410905,0.310345,4
1,1,398,8,4,50.04,0.0552764,0.125729,0.363636,8
1,1,1438,7,1,13.79,0.0166898,0.00958971,0.291667,5
1,1,1465,5,2,73.2,0.0170648,0.0499659,0.2,7
1,1,217,10,0,60.54,0.119816,0.278986,0.384615,10
1,1,1131,10,3,7.64,0.025641,0.00675508,0.344828,9
1,2,1583,10,3,11.04,0.0170562,0.0069741,0.37037,9
1,1,1453,7,3,67.04,0.0206469,0.046139,0.233333,7
1,1,967,1,0,56.33,0.0268873,0.0582523,0.0384615,10
1,1,1758,5,5,8.15,0.0136519,0.00463595,0.208333,9
1,1,1696,5,3,44.6,0.0123821,0.0262972,0.238095,8
1,1,1679,10,4,82.09,0.0119119,0.0488922,0.5,10
1,1,634,11,2,35.09,0.0347003,0.055347,0.5,8
1,1,460,3,2,87.64,0.0586957,0.190522,0.111111,7
1,1,1439,1,1,50.02,0.0201529,0.0347603,0.0344828,8
1,1,1651,2,0,16.23,0.0121139,0.00983041,0.1,10
1,1,848,5,3,56.52,0.0283019,0.0666509,0.208333,9
1,1,944,9,4,25.17,0.0243644,0.0266631,0.391304,3
1,2,1128,9,2,21.25,0.0248227,0.0188387,0.321429,6
1,1,1052,4,0,70.84,0.0256654,0.0673384,0.148148,9
1,1,449,1,1,37.55,0.0668151,0.0836303,0.0333333,4
1,1,1471,10,2,67.77,0.0197145,0.0460707,0.344828,9
1,1,1576,8,3,79.12,0.0145939,0.050203,0.347826,9
1,2,1509,5,4,41.86,0.0198807,0.0277402,0.166667,6
1,1,749,3,1,61.42,0.0400534,0.0820027,0.1,10
1,1,670,7,5,77.68,0.0402985,0.11594,0.259259,3
1,1,1464,7,2,68.84,0.0150273,0.0470219,0.318182,4
1,1,1463,9,0,56.54,0.0157211,0.0386466,0.391304,4
1,1,1003,3,1,25.8,0.0259222,0.0257228,0.115385,2
1,2,1612,11,5,47.24,0.0167494,0.0293052,0.407407,7
1,1,556,6,0,33.77,0.0503597,0.0607374,0.214286,2
1,1,1285,11,2,19.69,0.014786,0.015323,0.578947,9
1,1,1486,2,5,79.6,0.0188425,0.0535666,0.0714286,9
1,1,1130,7,0,41.36,0.0238938,0.0366018,0.259259,0
1,1,1264,10,4,8.42,0.0189873,0.00666139,0.416667,4
1,1,1784,2,5,47.68,0.0151345,0.0267265,0.0740741,8
1,1,215,1,0,72.61,0.130233,0.337721,0.0357143,8
1,1,1689,9,4,86.41,0.0153937,0.0511604,0.346154,9
1,1,1597,6,1,95.48,0.0125235,0.0597871,0.3,9
1,2,1752,8,4,20.65,0.015411,0.0117865,0.296296,7
1,1,1554,10,0,51.99,0.0186615,0.0334556,0.344828,2
1,2,403,10,0,61.75,0.0719603,0.153226,0.344828,5
1,1,602,3,4,36.99,0.0415282,0.0614452,0.12,10
1,1,1618,3,1,98.35,0.012979,0.0607849,0.142857,6
1,1,243,7,5,16.24,0.119342,0.0668313,0.241379,6
1,1,1703,2,5,38,0.0140928,0.0223136,0.0833333,10
1,1,472,1,3,98.62,0.0635593,0.208941,0.0333333,10
1,1,1423,7,4,81.29,0.0140548,0.0571258,0.35,10
1,1,835,9,3,48.85,0.0311377,0.058503,0.346154,4
1,1,1461,11,3,75.21,0.0198494,0.0514784,0.37931,7
1,1,768,8,4,1.29,0.0338542,0.00167969,0.307692,9
1,1,1327,4,2,2.87,0.0195931,0.00216277,0.153846,8
1,2,423,9,1,29.08,0.0638298,0.068747,0.333333,10
1,2,1794,9,4,73.26,0.0156076,0.0408361,0.321429,4
1,1,1180,7,1,13.29,0.0237288,0.0112627,0.25,2
1,1,1564,0,0,29.82,0.0172634,0.0190665,0,4
1,1,1417,7,3,45.21,0.0176429,0.0319054,0.28,9
1,2,1238,11,2,47.72,0.0234249,0.038546,0.37931,10
1,2,1699,4,5,69.17,0.0176574,0.0407122,0.133333,5
1,2,1548,6,1,19.32,0.0180879,0.0124806,0.214286,8
1,1,739,10,3,13.08,0.037889,0.0176996,0.357143,10
1,1,1551,4,2,85.75,0.0174081,0.0552869,0.148148,5
1,1,1819,2,3,71.49,0.0142936,0.0393018,0.0769231,5
1,1,1602,0,3,97.22,0.0131086,0.0606866,0,10
1,1,1408,6,3,43.12,0.0134943,0.030625,0.315789,10
1,1,1224,5,1,1.48,0.0220588,0.00120915,0.185185,6
1,1,288,2,4,5.79,0.104167,0.0201042,0.0666667,8
1,1,491,11,5,11.56,0.0509165,0.0235438,0.44,8
1,2,642,7,3,63.69,0.046729,0.0992056,0.233333,9
1,1,1386,6,2,54.68,0.015873,0.0394517,0.272727,8
1,1,262,3,5,16.94,0.0877863,0.0646565,0.130435,8
1,1,1604,9,0,67.16,0.0112219,0.0418703,0.5,10
1,1,826,11,0,78.84,0.035109,0.0954479,0.37931,10
1,2,1284,8,0,64.98,0.021028,0.0506075,0.296296,7
1,1,1754,11,2,47.78,0.013683,0.0272406,0.458333,5
1,1,1496,4,2,75.52,0.0160428,0.0504813,0.166667,10
1,1,1572,11,0,57.1,0.0139949,0.0363232,0.5,7
1,2,1443,5,3,65.68,0.018018,0.0455163,0.192308,9
1,1,884,9,5,95.04,0.0271493,0.107511,0.375,10
1,1,1141,0,2,48.84,0.0201578,0.0428046,0,8
1,2,1211,11,5,53.35,0.0222956,0.0440545,0.407407,8
1,2,1302,6,5,51.47,0.0215054,0.0395315,0.214286,10
1,1,1483,7,3,75.72,0.0182063,0.0510587,0.259259,8
1,1,1173,5,5,20.09,0.0221654,0.017127,0.192308,8
1,2,1280,9,0,23.26,0.01875,0.0181719,0.375,10
1,1,660,9,3,52.7,0.0378788,0.0798485,0.36,1
1,1,1309,4,3,3.44,0.0213904,0.00262796,0.142857,7
1,1,1142,5,2,39.65,0.0236427,0.0347198,0.185185,8
1,1,1823,3,4,16.69,0.0131651,0.00915524,0.125,6
1,1,438,7,5,78.11,0.0479452,0.178333,0.333333,10
1,1,616,10,5,57.48,0.0454545,0.0933117,0.357143,8
1,1,1829,1,1,1.4,0.0114817,0.000765446,0.047619,9
1,1,316,10,2,46.55,0.0791139,0.14731,0.4,1
1,1,1068,4,2,2.33,0.0271536,0.00218165,0.137931,8
1,1,509,3,5,73.33,0.0550098,0.144067,0.107143,5
1,1,1593,0,3,26.19,0.0150659,0.0164407,0,5
1,1,1383,11,1,33.55,0.0159074,0.0242589,0.5,9
1,1,433,2,1,55.75,0.0646651,0.128753,0.0714286,5
1,2,1711,8,1,9.56,0.0169492,0.00558738,0.275862,7
1,1,1022,3,5,74.1,0.0293542,0.0725049,0.1,1
1,1,1382,10,5,88.63,0.0209841,0.0641317,0.344828,10
1,2,1357,7,2,46.69,0.0213707,0.0344068,0.241379,9
1,1,1512,9,1,11.03,0.0132275,0.00729497,0.45,5
1,1,1816,7,0,94.98,0.0126652,0.0523018,0.304348,6
1,1,327,8,4,65.41,0.0795107,0.200031,0.307692,5
1,2,996,11,3,71.17,0.0291165,0.0714558,0.37931,5
1,1,1292,5,1,97.8,0.0216718,0.0756966,0.178571,8
1,1,292,5,2,66.55,0.0856164,0.227911,0.2,8
1,1,736,5,1,25.35,0.0394022,0.0344429,0.172414,3
1,1,1261,6,3,61.64,0.0229976,0.0488818,0.206897,2
1,1,1510,11,0,56.58,0.015894,0.0374702,0.458333,8
1,1,1172,1,2,34.28,0.024744,0.0292491,0.0344828,3
1,1,1007,6,4,9.05,0.0268123,0.00898709,0.222222,4
1,1,196,6,0,4.37,0.153061,0.0222959,0.2,3
1,2,1447,10,1,42.61,0.0186593,0.0294471,0.37037,2
1,1,1207,2,2,17.39,0.0207125,0.0144076,0.08,8
1,1,1536,7,2,74.38,0.0188802,0.0484245,0.241379,7
1,1,1057,4,2,45.78,0.0264901,0.0433113,0.142857,1
1,1,887,11,1,74.03,0.0304397,0.0834611,0.407407,9
1,1,1041,11,0,28.8,0.0259366,0.0276657,0.407407,2
1,1,1019,1,1,30.25,0.0264966,0.029686,0.037037,9
1,1,1189,4,0,63.39,0.0243902,0.0533137,0.137931,8
1,1,1275,9,0,46.49,0.0203922,0.0364627,0.346154,1
1,2,1016,10,5,51.5,0.0295276,0.050689,0.333333,2
1,1,1597,4,0,80.73,0.0169067,0.050551,0.148148,9
1,1,1451,0,5,66.45,0.0165403,0.045796,0,9
1,2,547,10,0,98.02,0.0511883,0.179196,0.357143,5
1,1,834,8,1,26.81,0.029976,0.0321463,0.32,8
1,1,1690,9,5,28.49,0.016568,0.016858,0.321429,9
1,2,1337,9,5,35.3,0.0179506,0.0264024,0.375,10
1,1,1295,9,3,8.81,0.0177606,0.00680309,0.391304,4
1,1,1578,8,2,96.72,0.0183777,0.0612928,0.275862,10
1,1,1392,6,2,96.59,0.0208333,0.0693894,0.206897,9
1,1,314,6,3,90.96,0.089172,0.289682,0.214286,4
1,1,414,2,5,74.79,0.0603865,0.180652,0.08,9
1,1,148,10,5,78.98,0.162162,0.533649,0.416667,9
1,1,900,6,2,35.47,0.0255556,0.0394111,0.26087,10
1,1,1464,6,1,9.91,0.0150273,0.00676913,0.272727,10
1,1,1730,10,2,62.46,0.0127168,0.036104,0.454545,1
1,1,1600,11,1,92.94,0.01875,0.0580875,0.366667,3
1,1,1156,2,0,41.76,0.0250865,0.0361246,0.0689655,2
1,1,1821,11,1,56.11,0.0142779,0.0308127,0.423077,1
1,1,1132,8,5,11.44,0.0229682,0.010106,0.307692,3
1,1,864,0,4,24.12,0.0347222,0.0279167,0,3
1,1,1473,10,5,35.87,0.0169722,0.0243517,0.4,5
1,1,1393,7,0,9.43,0.017229,0.00676956,0.291667,9
1,2,1071,5,1,94.4,0.0252101,0.0881419,0.185185,10
1,1,811,9,5,4.25,0.0357583,0.00524044,0.310345,6
1,2,1826,10,2,69.34,0.0136911,0.0379737,0.4,2
1,1,1299,6,5,9.96,0.0230947,0.00766744,0.2,2
1,1,1017,10,0,56.53,0.020649,0.0555851,0.47619,7
1,1,689,10,5,43.47,0.0391872,0.0630914,0.37037,6
1,1,1612,0,5,32.16,0.0173697,0.0199504,0,3
1,1,1821,10,5,77.38,0.0120813,0.0424931,0.454545,3
1,1,381,3,0,84.75,0.0787402,0.222441,0.1,2
1,1,1246,2,3,53.22,0.024077,0.0427127,0.0666667,8
1,2,543,9,3,75.65,0.053407,0.139319,0.310345,7
1,1,1732,10,2,6.09,0.017321,0.00351617,0.333333,3
1,1,1590,5,5,30.34,0.0163522,0.0190818,0.192308,3
1,1,1669,11,5,35.41,0.0167765,0.0212163,0.392857,7
1,1,1812,6,1,77.98,0.0126932,0.0430353,0.26087,8
1,1,743,8,2,70.98,0.0376851,0.0955316,0.285714,7
1,1,1446,10,2,20.33,0.0145228,0.0140595,0.47619,10
1,1,1634,11,3,44.96,0.0165239,0.0275153,0.407407,2
1,2,447,10,1,59.89,0.064877,0.133982,0.344828,9
1,1,565,4,4,40.58,0.0477876,0.071823,0.148148,10
1,1,1247,11,3,90.85,0.0240577,0.0728549,0.366667,4
1,1,972,9,3,43.45,0.0246914,0.0447016,0.375,9
1,1,1434,11,4,86.86,0.0195258,0.0605718,0.392857,6
1,1,1327,10,0,85.07,0.0165787,0.064107,0.454545,9
1,1,1300,11,0,67.39,0.0161538,0.0518385,0.52381,7
1,1,1581,6,5,47.24,0.0151803,0.0298798,0.25,5
1,1,1498,11,5,92.64,0.0146862,0.0618425,0.5,1
1,2,1524,10,5,72.94,0.0170604,0.0478609,0.384615,3
1,2,1445,9,1,92.15,0.0200692,0.0637716,0.310345,9
1,1,1761,0,4,47.76,0.0141965,0.027121,0,9
1,1,845,3,5,90.03,0.0295858,0.106544,0.12,10
1,1,867,11,3,86.78,0.0346021,0.100092,0.366667,10
1,1,1307,10,5,4.06,0.0221882,0.00310635,0.344828,7
1,1,1394,5,2,18.14,0.0143472,0.0130129,0.25,8
1,1,1120,7,0,80.52,0.0205357,0.0718929,0.304348,5
1,1,1641,11,1,75.43,0.0121877,0.0459659,0.55,6
1,2,424,9,3,63.61,0.0683962,0.150024,0.310345,10
1,2,902,9,0,55.67,0.0299335,0.0617184,0.333333,5
1,1,1203,3,2,64.74,0.0232751,0.0538155,0.107143,0
1,1,1418,5,1,99.94,0.0204513,0.0704795,0.172414,10
