fraud,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration,trustLevel
0,420,4,1,88.96,0.0190476,0.21181,0.5,8,1
0,899,6,2,71.57,0.0100111,0.0796107,0.666667,10,3
0,711,10,3,86.23,0.0168776,0.12128,0.833333,4,4
0,1198,0,1,36.18,0.00417362,0.0302003,0,2,6
0,1769,4,4,23.13,0.0062182,0.0130752,0.363636,6,1
0,1537,0,0,54.26,0.00585556,0.0353025,0,4,6
0,454,3,3,97.43,0.0330396,0.214604,0.2,8,6
0,86,6,5,93.06,0.232558,1.08209,0.3,2,4
0,728,8,4,43.98,0.00137363,0.0604121,8,3,4
0,1157,7,1,91.94,0.0103717,0.0794641,0.583333,6,2
0,746,10,4,9.5,0.0187668,0.0127346,0.714286,2,6
0,1466,2,2,18.1,0.00682128,0.0123465,0.2,8,1
0,656,7,4,18.27,0.0365854,0.0278506,0.291667,4,6
0,699,11,0,36.35,0.0157368,0.0520029,1,4,6
0,16,2,5,0.29,0.4375,0.018125,0.285714,2,1
0,1119,9,0,49.08,0.00178731,0.0438606,4.5,7,2
0,147,3,0,23.73,0.170068,0.161429,0.12,10,4
0,679,10,2,49.1,0.00736377,0.0723122,2,7,2
0,1355,2,2,47.86,0.00885609,0.035321,0.166667,0,3
0,1049,4,4,63.49,0.00571973,0.0605243,0.666667,7,4
0,429,5,0,49.31,0.0606061,0.114942,0.192308,5,4
0,898,7,2,62.43,0.0233853,0.0695212,0.333333,10,6
0,52,6,4,29.57,0.538462,0.568654,0.214286,10,6
0,539,0,4,37.17,0.00371058,0.068961,0,9,5
0,1360,8,4,60.13,0.00294118,0.0442132,2,6,1
0,728,7,0,37.19,0.0247253,0.0510852,0.388889,0,3
0,373,1,3,75.39,0.0536193,0.202118,0.05,10,4
0,1657,1,3,17.21,0.0006035,0.0103862,1,0,2
1,697,7,3,4.28,0.0373027,0.0061406,0.269231,5,1
0,225,2,4,67.66,0.0133333,0.300711,0.666667,3,5
0,1116,9,0,16.45,0.0241935,0.0147401,0.333333,4,4
0,727,2,4,73.17,0.00687758,0.100646,0.4,5,2
0,359,2,2,44.36,0.00557103,0.123565,1,10,5
0,434,5,0,88,0.0668203,0.202765,0.172414,0,2
0,217,5,4,89.88,0.0322581,0.414194,0.714286,4,1
0,1716,5,1,25.9,0.004662,0.0150932,0.625,6,2
0,1594,8,2,66.28,0.00501882,0.0415809,1,5,1
0,1303,8,5,59.88,0.0107444,0.0459555,0.571429,5,6
0,1648,1,4,35.67,0.00182039,0.0216444,0.333333,7,3
0,864,4,4,14.78,0.0104167,0.0171065,0.444444,8,6
0,1352,5,4,84.28,0.0221893,0.0623373,0.166667,8,5
0,530,4,0,84.31,0.0320755,0.159075,0.235294,9,2
0,1795,9,2,65.78,0.00612813,0.0366462,0.818182,9,1
0,1121,10,0,80.87,0.0169492,0.0721409,0.526316,3,5
1,817,3,5,99.05,0.0330477,0.121236,0.111111,6,1
0,1235,0,1,74.87,0.00728745,0.0606235,0,10,6
0,714,1,4,86.59,0.00980392,0.121275,0.142857,8,5
0,1366,10,2,59.19,0.0153734,0.0433309,0.47619,8,2
0,197,1,1,46.72,0.0659898,0.237157,0.0769231,4,4
0,153,8,3,46.63,0.104575,0.304771,0.5,8,3
0,306,5,5,70.18,0.0261438,0.229346,0.625,0,5
0,1254,9,1,82.17,0.0239234,0.0655263,0.3,8,4
0,532,9,3,13.44,0.0357143,0.0252632,0.473684,8,4
0,487,7,5,93.41,0.0390144,0.191807,0.368421,0,5
0,790,8,1,88.02,0.0113924,0.111418,0.888889,6,4
0,855,7,3,81.2,0.0269006,0.0949708,0.304348,2,4
0,99,10,5,81.89,0.272727,0.827172,0.37037,1,6
0,519,2,5,11.08,0.0346821,0.0213487,0.111111,2,6
0,631,11,3,73.21,0.0206022,0.116022,0.846154,7,4
0,820,9,3,41.37,0.0219512,0.0504512,0.5,1,2
0,1773,7,3,33.7,0.00676819,0.0190073,0.583333,5,6
0,1596,2,4,16.15,0.0056391,0.010119,0.222222,10,6
0,1265,3,3,5.83,0.0229249,0.0046087,0.103448,4,6
0,1490,3,2,64.09,0.0134228,0.0430134,0.15,8,2
0,949,6,5,64.14,0.0136986,0.0675869,0.461538,6,6
0,27,3,5,2.29,0.962963,0.0848148,0.115385,1,1
0,581,9,4,79.46,0.0172117,0.136764,0.9,3,5
0,1677,5,0,39.33,0.0155039,0.0234526,0.192308,4,5
0,55,11,3,37.51,0.490909,0.682,0.407407,7,6
0,1770,2,2,94.11,0.00282486,0.0531695,0.4,10,5
0,1727,11,4,4.13,0.00521135,0.00239143,1.22222,7,5
0,1000,11,2,94.14,0.011,0.09414,1,1,6
0,135,2,2,92.48,0.214815,0.685037,0.0689655,1,4
0,1171,9,0,43.38,0.00683177,0.0370453,1.125,7,1
0,1419,2,1,13.7,0.00563777,0.00965469,0.25,1,5
0,792,8,5,33.79,0.0176768,0.0426641,0.571429,10,5
0,1108,7,2,46.5,0.0243682,0.0419675,0.259259,8,4
0,288,0,2,59.87,0.0902778,0.207882,0,6,5
0,1650,6,5,53.83,0.0139394,0.0326242,0.26087,5,4
0,837,7,2,20.98,0.0227001,0.0250657,0.368421,4,5
0,1722,8,4,0.25,0.00929152,0.00014518,0.5,7,3
0,335,6,5,41.38,0.0447761,0.123522,0.4,10,4
0,716,10,2,20.02,0.0335196,0.0279609,0.416667,3,4
0,814,11,3,23.1,0.0282555,0.0283784,0.478261,10,4
0,1515,0,2,93.47,0.00858086,0.0616964,0,2,6
0,19,10,0,37.34,0.578947,1.96526,0.909091,4,5
0,406,4,0,12.32,0.0418719,0.0303448,0.235294,2,4
0,492,7,3,16.47,0.050813,0.0334756,0.28,4,6
1,928,1,4,80.43,0.0301724,0.0866703,0.0357143,9,1
0,1028,2,4,43.46,0.00389105,0.0422763,0.5,6,2
0,745,2,0,16.92,0.0402685,0.0227114,0.0666667,2,2
0,547,6,1,50.92,0.0383912,0.0930896,0.285714,7,4
0,457,0,1,8.09,0.0503282,0.0177024,0,2,6
1,1307,8,0,2.74,0.0153022,0.0020964,0.4,9,1
0,279,2,3,31.65,0.0322581,0.113441,0.222222,8,5
0,553,5,0,44.74,0.0162749,0.0809042,0.555556,2,3
0,92,4,3,66.94,0.173913,0.727609,0.25,2,1
0,1270,1,5,92.47,0.015748,0.072811,0.05,6,5
0,800,2,4,11.93,0.01,0.0149125,0.25,9,6
0,868,5,1,73.58,0.0264977,0.0847696,0.217391,7,4
0,321,9,5,91.88,0.0529595,0.286231,0.529412,10,5
0,596,4,2,47.03,0.0100671,0.0789094,0.666667,4,6
0,708,7,2,80.91,0.0282486,0.11428,0.35,2,4
0,17,5,5,75.05,0.117647,4.41471,2.5,3,5
0,590,6,2,90.93,0.0152542,0.154119,0.666667,10,6
0,309,5,4,82.76,0.038835,0.267832,0.416667,8,6
0,546,8,1,30.17,0.00915751,0.0552564,1.6,1,6
0,818,5,2,14.26,0.0244499,0.0174328,0.25,6,1
0,1172,7,2,90.06,0.0187713,0.076843,0.318182,10,3
0,1266,6,4,15.99,0.00473934,0.0126303,1,5,1
0,1603,0,0,87,0.0124766,0.0542732,0,8,4
1,688,4,1,53.28,0.0406977,0.0774419,0.142857,6,1
0,1830,0,0,19.61,0.00327869,0.0107158,0,10,1
0,1811,2,5,63.68,0.00165654,0.0351629,0.666667,3,1
0,1315,10,1,51,0.01673,0.0387833,0.454545,8,6
0,114,7,2,66.08,0.201754,0.579649,0.304348,10,4
0,815,1,4,16.73,0.0294479,0.0205276,0.0416667,6,1
0,1606,3,3,17.04,0.016812,0.0106102,0.111111,9,4
0,6,8,2,33.03,2.66667,5.505,0.5,9,4
0,859,10,5,41.48,0.0186263,0.0482887,0.625,4,3
0,715,5,1,48.96,0.0377622,0.0684755,0.185185,6,6
0,75,5,0,18.56,0.253333,0.247467,0.263158,2,6
0,742,5,3,19.08,0.0188679,0.0257143,0.357143,9,6
0,1252,0,2,31.95,0.0175719,0.0255192,0,3,6
0,783,1,0,6.88,0.0280971,0.00878672,0.0454545,2,5
0,982,3,1,64.87,0.00407332,0.0660591,0.75,7,3
0,442,3,3,69.18,0.0226244,0.156516,0.3,8,2
0,465,11,2,29.73,0.0107527,0.0639355,2.2,7,1
0,1732,3,1,44.57,0.000577367,0.0257333,3,10,5
0,241,11,4,86.87,0.0995851,0.360456,0.458333,0,5
0,68,10,1,44.5,0.0882353,0.654412,1.66667,4,3
0,120,6,2,81.38,0.116667,0.678167,0.428571,8,1
0,1641,4,5,28.72,0.00365631,0.0175015,0.666667,0,4
1,1722,10,2,62.55,0.0174216,0.036324,0.333333,9,1
0,1354,10,0,36.74,0.0177253,0.0271344,0.416667,4,4
0,211,2,5,64.98,0.0853081,0.307962,0.111111,9,3
0,1117,5,1,29.22,0.00537153,0.0261594,0.833333,8,3
0,1149,9,3,59.52,0.00957354,0.0518016,0.818182,7,3
0,393,4,1,18.04,0.0279898,0.0459033,0.363636,1,4
1,1235,5,0,11.4,0.0210526,0.00923077,0.192308,1,1
0,841,0,3,74.34,0.00356718,0.0883948,0,6,6
0,610,6,5,31.06,0.0245902,0.050918,0.4,4,1
0,911,3,5,23.5,0.00768386,0.0257958,0.428571,2,5
0,532,3,0,46.84,0.0338346,0.0880451,0.166667,3,4
0,1611,1,4,47.21,0.018622,0.0293048,0.0333333,9,3
0,993,8,3,87.7,0.0100705,0.0883182,0.8,7,6
0,1289,4,2,14.73,0.0224981,0.0114275,0.137931,7,4
0,559,7,5,53.31,0.00536673,0.0953667,2.33333,3,6
0,786,2,4,46.13,0.00508906,0.0586896,0.5,9,5
0,1658,8,1,61.46,0.00180941,0.0370688,2.66667,0,4
0,771,5,4,99.19,0.0350195,0.128651,0.185185,1,3
1,1176,8,0,91.67,0.0255102,0.0779507,0.266667,5,1
0,1045,11,5,71.72,0.0143541,0.0686316,0.733333,10,6
0,1355,8,1,68.35,0.0162362,0.0504428,0.363636,1,1
0,919,4,5,36.17,0.00979325,0.039358,0.444444,8,5
0,908,3,5,48.45,0.027533,0.053359,0.12,8,5
0,1707,8,5,68.39,0.0169889,0.0400644,0.275862,4,6
0,1267,5,0,26.39,0.00157853,0.0208287,2.5,9,3
0,1623,6,4,7.13,0.00123229,0.0043931,3,9,5
0,72,5,2,85.98,0.194444,1.19417,0.357143,4,2
0,142,4,5,3.82,0.15493,0.0269014,0.181818,10,6
0,485,1,3,24.54,0.00412371,0.0505979,0.5,0,5
1,493,9,4,24.85,0.0425963,0.0504057,0.428571,10,1
0,1429,6,3,60.94,0.0139958,0.0426452,0.3,9,4
0,129,6,1,61.85,0.108527,0.479457,0.428571,3,6
0,18,1,3,97.84,0.444444,5.43556,0.125,4,6
0,1103,1,5,25.7,0.0208522,0.0233001,0.0434783,2,6
0,758,4,1,51.87,0.00131926,0.0684301,4,4,2
0,1163,4,3,81.93,0.0257954,0.0704471,0.133333,3,4
0,1812,4,0,69.31,0.0115894,0.0382506,0.190476,6,3
0,1368,4,2,74.1,0.0102339,0.0541667,0.285714,10,1
0,1443,9,5,56.09,0.00623701,0.0388704,1,10,6
0,389,8,2,1.02,0.00257069,0.00262211,8,4,1
0,1567,0,4,43.79,0.0153159,0.0279451,0,0,6
0,1346,0,5,84.11,0.00594354,0.0624889,0,0,3
0,280,6,5,18.94,0.05,0.0676429,0.428571,1,4
0,273,4,4,90.06,0.0622711,0.32989,0.235294,7,2
0,580,4,3,53.1,0.0155172,0.0915517,0.444444,2,4
0,1210,10,5,12.15,0.0115702,0.0100413,0.714286,3,4
0,229,4,3,93.87,0.00436681,0.409913,4,8,3
0,296,3,2,21.02,0.0675676,0.0710135,0.15,10,2
0,271,3,4,63.91,0.0664207,0.23583,0.166667,6,4
0,1456,0,0,86.59,0.0144231,0.0594712,0,2,1
0,1537,6,0,89.02,0.00455433,0.057918,0.857143,8,4
0,1111,5,4,46.96,0.0216022,0.0422682,0.208333,5,4
0,1635,11,3,69.77,0.00733945,0.0426728,0.916667,3,5
0,461,11,0,6.03,0.0412148,0.0130803,0.578947,5,4
0,485,3,0,48.02,0.0556701,0.0990103,0.111111,2,5
1,1176,9,0,36.02,0.0246599,0.0306293,0.310345,10,1
0,29,6,2,97.33,0.551724,3.35621,0.375,9,3
0,593,7,5,33.04,0.0404722,0.0557167,0.291667,0,5
0,938,1,4,32.48,0.0287846,0.0346269,0.037037,2,6
0,266,11,5,57.2,0.0112782,0.215038,3.66667,5,3
0,1024,2,0,7.47,0.0224609,0.00729492,0.0869565,0,4
0,1415,5,3,1.07,0.0169611,0.000756184,0.208333,1,2
0,1242,5,1,29.73,0.0185185,0.0239372,0.217391,8,4
0,443,5,1,82.52,0.00677201,0.186275,1.66667,9,1
0,89,7,2,12.66,0.123596,0.142247,0.636364,10,5
0,334,4,4,5.52,0.0179641,0.0165269,0.666667,3,2
0,1527,6,3,57.14,0.0117878,0.0374198,0.333333,6,2
1,1572,11,0,57.1,0.0139949,0.0363232,0.5,7,1
0,756,7,3,63.15,0.00132275,0.0835317,7,8,2
0,1677,7,5,85.4,0.00894454,0.0509243,0.466667,6,4
1,1640,5,0,68.51,0.0115854,0.0417744,0.263158,8,1
0,1053,0,5,93.68,0.0161443,0.0889649,0,9,4
0,759,3,2,46.54,0.0144928,0.0613175,0.272727,5,6
0,1628,4,0,28.14,0.002457,0.017285,1,5,3
0,707,8,3,63.32,0.0254597,0.0895615,0.444444,9,6
0,466,0,0,25.61,0.0493562,0.0549571,0,2,5
0,1581,3,5,31.81,0.0132827,0.0201202,0.142857,1,2
0,484,11,3,65.91,0.0557851,0.136178,0.407407,3,4
0,610,11,3,33.47,0.00655738,0.0548689,2.75,5,1
0,143,2,1,1.12,0.0699301,0.00783217,0.2,7,1
0,452,8,5,34.31,0.00884956,0.0759071,2,5,2
0,727,5,1,15.98,0.0371389,0.0219807,0.185185,7,4
0,1406,9,5,1.75,0.00284495,0.00124467,2.25,5,1
0,143,9,0,65.39,0.104895,0.457273,0.6,4,6
0,382,9,5,70.2,0.0575916,0.18377,0.409091,2,5
0,1460,1,0,7.05,0.00205479,0.00482877,0.333333,8,6
0,815,0,5,98.6,0.0220859,0.120982,0,5,6
0,1209,7,5,78.07,0.00330852,0.064574,1.75,0,2
0,712,1,5,19.64,0.00983146,0.0275843,0.142857,0,5
0,1476,11,2,65.86,0.0121951,0.0446206,0.611111,7,4
0,1353,2,3,80.34,0.00665188,0.0593792,0.222222,8,6
0,1425,7,3,78.61,0.0105263,0.0551649,0.466667,10,2
0,1237,3,2,79.37,0.0113177,0.0641633,0.214286,3,2
0,1047,7,3,72.98,0.00859599,0.0697039,0.777778,1,2
0,800,2,3,47.71,0.03,0.0596375,0.0833333,6,5
0,469,7,0,15.85,0.0319829,0.0337953,0.466667,1,6
0,37,6,3,4.42,0.0810811,0.119459,2,10,4
0,885,2,1,57.24,0.0305085,0.064678,0.0740741,8,6
0,1370,9,3,26.65,0.0116788,0.0194526,0.5625,5,4
0,1014,2,4,68.78,0.0157791,0.0678304,0.125,6,2
0,914,7,0,77.7,0.00765864,0.0850109,1,8,1
0,1172,7,4,14.19,0.0179181,0.0121075,0.333333,7,6
0,355,1,0,49.67,0.0450704,0.139915,0.0625,4,6
0,892,7,5,17.41,0.00672646,0.0195179,1.16667,4,1
0,1700,3,2,94.28,0.00705882,0.0554588,0.25,6,4
0,1237,4,2,27.79,0.00323363,0.0224656,1,8,2
1,864,7,0,33.56,0.0335648,0.0388426,0.241379,8,2
0,766,6,4,28.58,0.0208877,0.0373107,0.375,6,1
0,1131,2,4,71.79,0.00530504,0.0634748,0.333333,5,5
0,1143,6,0,61.96,0.00349956,0.0542082,1.5,5,2
0,736,7,4,12.02,0.0380435,0.0163315,0.25,10,4
0,555,0,5,48.07,0.00540541,0.0866126,0,2,2
0,403,4,2,20.45,0.0124069,0.0507444,0.8,0,4
0,1478,11,3,82.89,0.0162382,0.0560825,0.458333,9,4
0,1569,3,0,30.55,0.0184831,0.019471,0.103448,3,5
1,1084,1,3,91.38,0.0239852,0.0842989,0.0384615,10,1
0,283,1,5,46.86,0.0176678,0.165583,0.2,4,6
0,1341,4,2,56.72,0.0208799,0.0422968,0.142857,3,5
0,119,4,2,0.58,0.201681,0.00487395,0.166667,4,6
0,1763,10,4,10.36,0.00907544,0.00587635,0.625,1,4
0,1099,8,2,35.67,0.00727934,0.0324568,1,10,4
0,1790,11,1,11.8,0.0139665,0.00659218,0.44,3,3
0,1120,8,2,69.03,0.0107143,0.0616339,0.666667,2,5
0,200,5,5,14.09,0.01,0.07045,2.5,5,3
0,435,3,0,79.95,0.016092,0.183793,0.428571,6,4
0,563,0,5,5.56,0.053286,0.00987567,0,8,2
0,1065,8,3,71.46,0.00375587,0.0670986,2,5,2
0,407,10,4,6.09,0.00982801,0.0149631,2.5,3,1
0,696,6,0,77.87,0.0158046,0.111882,0.545455,6,3
0,720,11,4,70.97,0.0152778,0.0985694,1,7,3
0,579,8,5,7.89,0.0431779,0.0136269,0.32,6,5
0,940,10,4,82.31,0.0202128,0.0875638,0.526316,9,2
0,1807,6,1,12.41,0.00885445,0.00686774,0.375,4,2
0,101,2,1,60.59,0.049505,0.599901,0.4,2,4
0,1090,6,2,70.27,0.0119266,0.0644679,0.461538,3,3
0,1250,0,5,95.74,0.008,0.076592,0,8,5
0,1062,1,3,52.52,0.00659134,0.0494539,0.142857,7,5
0,1727,5,2,21.26,0.00636943,0.0123104,0.454545,6,4
0,791,1,0,76.55,0.0176991,0.0967762,0.0714286,7,2
0,261,10,0,96.79,0.0498084,0.370843,0.769231,4,1
0,234,9,2,3.13,0.0641026,0.0133761,0.6,8,5
0,1807,5,4,6.4,0.00166021,0.00354178,1.66667,10,6
0,1507,10,1,75.9,0.0066357,0.050365,1,5,1
0,74,8,1,65.96,0.243243,0.891351,0.444444,6,1
0,8,1,2,68.14,0.125,8.5175,1,9,6
0,1533,10,1,4.28,0.00195695,0.00279191,3.33333,10,5
0,649,3,1,51.06,0.01849,0.0786749,0.25,4,4
0,246,10,4,77.55,0.0528455,0.315244,0.769231,2,3
0,633,6,1,52.84,0.0189573,0.0834755,0.5,9,6
0,1417,7,0,47.96,0.00141143,0.0338462,3.5,3,6
0,156,4,4,38.53,0.160256,0.246987,0.16,10,5
0,492,10,0,6.92,0.00609756,0.014065,3.33333,7,6
0,1512,6,0,77.58,0.0165344,0.0513095,0.24,10,3
0,65,10,2,89.84,0.384615,1.38215,0.4,10,5
0,481,10,4,13.56,0.037422,0.0281913,0.555556,5,1
0,483,1,2,52.23,0.0310559,0.108137,0.0666667,9,3
0,722,1,4,91.12,0.0387812,0.126205,0.0357143,7,2
0,1716,9,3,5.81,0.00174825,0.00338578,3,0,3
0,1709,8,3,36.47,0.0111176,0.02134,0.421053,7,3
0,189,6,3,52.27,0.153439,0.276561,0.206897,4,4
0,138,7,1,40.28,0.217391,0.291884,0.233333,0,4
0,1190,4,0,63.76,0.0142857,0.0535798,0.235294,1,3
0,894,6,3,37.92,0.0279642,0.0424161,0.24,5,2
0,1823,6,4,58.13,0.00603401,0.031887,0.545455,1,6
0,1805,9,4,95.9,0.0127424,0.0531302,0.391304,10,5
1,1140,1,5,51.81,0.0210526,0.0454474,0.0416667,9,1
0,1256,5,2,77.82,0.0103503,0.0619586,0.384615,7,5
0,1672,11,3,60.69,0.00657895,0.0362978,1,10,4
0,675,0,2,60.81,0.04,0.0900889,0,6,2
0,1421,9,3,52.56,0.00914849,0.036988,0.692308,1,4
1,64,7,3,14.15,0.421875,0.221094,0.259259,8,1
0,490,4,4,17.79,0.0489796,0.0363061,0.166667,3,2
0,1624,0,1,78.18,0.0166256,0.0481404,0,6,4
0,1307,2,5,38.13,0.00841622,0.0291737,0.181818,10,5
0,178,2,2,52.7,0.0561798,0.296067,0.2,7,2
0,1154,6,4,51.13,0.0164645,0.0443068,0.315789,3,4
0,1058,8,1,67.77,0.0047259,0.0640548,1.6,9,2
0,698,5,1,41.95,0.0329513,0.0601003,0.217391,2,4
0,810,0,5,91.43,0.0283951,0.112877,0,7,4
0,1623,10,2,53.84,0.00246457,0.0331731,2.5,3,3
0,1314,4,2,35.36,0.0106545,0.0269102,0.285714,8,1
0,149,2,0,16.63,0.187919,0.111611,0.0714286,5,1
0,8,11,1,72.48,0.75,9.06,1.83333,10,6
0,7,7,5,1.76,2.71429,0.251429,0.368421,3,4
0,1753,10,2,25.4,0.0136908,0.0144894,0.416667,2,2
0,1293,5,5,24.1,0.0162413,0.0186388,0.238095,8,5
0,998,7,0,13.17,0.001002,0.0131964,7,1,6
0,691,6,5,72.75,0.0274964,0.105282,0.315789,1,5
0,814,5,2,36.08,0.0282555,0.0443243,0.217391,5,1
0,1446,2,4,3.81,0.0193638,0.00263485,0.0714286,1,5
0,667,6,0,98.14,0.0344828,0.147136,0.26087,0,5
0,360,2,3,5.66,0.0555556,0.0157222,0.1,9,1
1,1378,11,1,76.56,0.0188679,0.0555588,0.423077,6,1
0,749,6,4,36.39,0.0133511,0.0485848,0.6,10,4
1,1683,3,3,97.15,0.0112894,0.0577243,0.157895,9,1
0,847,0,3,66.97,0.0306966,0.0790673,0,9,3
0,1795,1,5,61.13,0.000557103,0.0340557,1,6,2
0,1012,8,1,38.92,0.0256917,0.0384585,0.307692,8,4
0,411,7,2,53.15,0.0364964,0.129319,0.466667,7,5
0,1102,11,0,18.49,0.00272232,0.0167786,3.66667,7,5
0,1480,6,0,8.64,0.0108108,0.00583784,0.375,3,2
0,1469,11,1,39.86,0.000680735,0.0271341,11,5,4
0,1018,3,0,90.01,0.021611,0.0884185,0.136364,0,3
0,394,5,4,79.73,0.0304569,0.20236,0.416667,8,2
0,695,10,1,42.36,0.018705,0.0609496,0.769231,10,5
0,965,4,1,71.35,0.00414508,0.0739378,1,2,1
0,622,10,4,19.3,0.0144695,0.0310289,1.11111,0,3
0,1296,10,0,16,0.0177469,0.0123457,0.434783,10,5
0,1707,0,4,61.62,0.00117165,0.0360984,0,2,3
0,78,8,3,48.41,0.25641,0.620641,0.4,3,5
0,852,6,0,21.09,0.0246479,0.0247535,0.285714,2,3
0,1041,11,0,5.04,0.0182517,0.0048415,0.578947,9,5
0,91,11,1,45.22,0.0549451,0.496923,2.2,1,2
0,112,9,0,32.43,0.196429,0.289554,0.409091,5,6
0,111,7,4,14.07,0.207207,0.126757,0.304348,8,3
0,1085,5,5,8.77,0.0276498,0.00808295,0.166667,8,6
0,420,9,0,32.56,0.0428571,0.0775238,0.5,2,5
0,1249,6,4,84.36,0.00960769,0.067542,0.5,8,3
0,1749,1,3,81.51,0.0160091,0.0466038,0.0357143,3,6
0,1109,0,5,75.06,0.0243463,0.0676826,0,6,6
0,311,5,1,27.32,0.0836013,0.0878457,0.192308,5,4
0,970,6,0,42.4,0.0247423,0.0437113,0.25,7,4
0,1146,8,4,19.37,0.0104712,0.0169023,0.666667,1,6
0,724,0,5,56.93,0.0400552,0.0786326,0,6,5
0,789,3,2,56.52,0.00760456,0.071635,0.5,4,2
0,169,8,4,14.55,0.0946746,0.0860947,0.5,8,5
0,324,0,1,79.67,0.0679012,0.245895,0,7,3
0,547,3,4,22.04,0.0219378,0.0402925,0.25,10,1
0,1096,2,4,33.43,0.00273723,0.0305018,0.666667,5,4
0,854,11,0,62.57,0.0117096,0.073267,1.1,5,3
0,57,1,0,54.18,0.421053,0.950526,0.0416667,2,5
0,813,1,3,27.63,0.00369004,0.0339852,0.333333,10,3
0,612,0,2,30.23,0.0179739,0.0493954,0,1,3
0,1438,7,2,50.63,0.00625869,0.0352086,0.777778,3,4
0,1369,10,1,86.28,0.0153397,0.0630241,0.47619,4,2
0,529,1,1,61.01,0.0132325,0.115331,0.142857,5,2
0,141,1,1,26.67,0.0425532,0.189149,0.166667,7,3
0,1011,5,5,89.61,0.0217606,0.088635,0.227273,2,1
0,163,7,3,38.69,0.0552147,0.237362,0.777778,8,6
0,1779,0,5,81.31,0.0129286,0.0457055,0,9,4
0,1583,2,4,69.01,0.00821226,0.0435944,0.153846,7,6
0,1018,6,2,32.34,0.000982318,0.0317682,6,7,3
0,1189,10,2,2.04,0.00841043,0.00171573,1,5,2
0,1799,8,2,52.73,0.00277932,0.0293107,1.6,2,2
0,1297,0,0,87.85,0.0115652,0.0677332,0,3,2
0,1681,8,5,9.88,0.00178465,0.00587745,2.66667,7,1
0,347,4,1,39.59,0.074928,0.114092,0.153846,1,3
0,1190,10,3,1.72,0.0134454,0.00144538,0.625,1,1
0,1711,10,1,4.16,0.0075979,0.00243133,0.769231,4,6
0,402,3,2,80.08,0.0323383,0.199204,0.230769,1,4
1,767,6,0,88.63,0.0391134,0.115554,0.2,1,1
0,135,6,2,66.42,0.192593,0.492,0.230769,2,2
0,349,0,3,14.27,0.0744986,0.0408883,0,6,3
0,1212,10,5,57.55,0.0181518,0.0474835,0.454545,7,4
0,1087,7,0,59.19,0.0183993,0.0544526,0.35,5,2
0,1596,10,1,99.92,0.0112782,0.0626065,0.555556,0,2
0,1717,4,5,60.61,0.0163075,0.0352999,0.142857,8,3
0,310,7,2,24.07,0.0225806,0.0776452,1,9,3
0,104,6,5,68.04,0.230769,0.654231,0.25,10,5
0,879,11,5,80.76,0.0307167,0.0918771,0.407407,3,6
0,373,6,5,86.56,0.0214477,0.232064,0.75,2,2
0,18,7,1,67.68,0.222222,3.76,1.75,0,6
0,1281,3,4,70.44,0.00702576,0.0549883,0.333333,3,6
0,285,4,2,27.58,0.0421053,0.0967719,0.333333,6,2
0,736,1,0,42.61,0.0230978,0.057894,0.0588235,0,3
0,1501,5,2,54.95,0.00133245,0.0366089,2.5,4,1
0,157,8,0,6.92,0.121019,0.0440764,0.421053,5,5
0,1237,7,3,21.84,0.0137429,0.0176556,0.411765,6,4
0,1659,2,3,51.01,0.0168776,0.0307474,0.0714286,4,4
0,343,6,3,39.6,0.0291545,0.115452,0.6,0,5
0,134,6,1,57.2,0.104478,0.426866,0.428571,6,4
0,1580,10,3,29.72,0.0120253,0.0188101,0.526316,7,3
0,757,3,4,4.43,0.0383091,0.00585205,0.103448,5,5
0,84,4,1,78.87,0.309524,0.938929,0.153846,4,6
0,570,1,1,41.56,0.0298246,0.0729123,0.0588235,3,4
0,1805,7,1,46.28,0.0166205,0.0256399,0.233333,8,4
0,445,0,2,18.95,0.0157303,0.0425843,0,7,2
0,146,10,1,53.2,0.0410959,0.364384,1.66667,6,5
0,455,10,2,36.93,0.0043956,0.0811648,5,8,1
0,1640,3,3,35,0.000609756,0.0213415,3,6,2
0,480,9,5,16.13,0.0125,0.0336042,1.5,4,1
0,579,8,3,42.43,0.00863558,0.0732815,1.6,9,4
0,1634,1,5,37.78,0.00305998,0.0231212,0.2,7,2
0,477,11,0,30.64,0.0503145,0.0642348,0.458333,10,2
0,451,1,1,71.75,0.0399113,0.159091,0.0555556,3,2
1,1392,8,4,76.56,0.0215517,0.055,0.266667,7,1
0,1211,3,1,44.8,0.0189926,0.0369942,0.130435,7,4
0,467,5,3,41.76,0.0256959,0.0894218,0.416667,3,2
0,1093,10,4,99.19,0.0182983,0.0907502,0.5,1,4
0,1349,9,1,31.52,0.0126019,0.0233655,0.529412,7,4
0,511,2,2,33.65,0.0469667,0.0658513,0.0833333,10,2
0,1656,8,5,86.63,0.00905797,0.0523128,0.533333,6,6
0,1213,4,5,58,0.0148392,0.0478153,0.222222,4,4
0,49,9,3,22.46,0.326531,0.458367,0.5625,5,2
0,489,9,4,11.26,0.0163599,0.0230266,1.125,0,4
0,713,11,4,27.72,0.00420757,0.038878,3.66667,0,1
0,1422,0,3,3.92,0.000703235,0.00275668,0,3,5
0,837,9,0,12.77,0.00955795,0.0152569,1.125,8,3
